Corrección de efectos;Componentes del coste;Tipo de dato;Periodo;Total
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2001T4;1.498,49
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2001T3;1.347,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2001T2;1.369,61
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2001T1;1.303,49
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2000T4;1.444,37
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2000T3;1.298,22
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2000T2;1.333,83
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2000T1;1.264,36
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2024T4;3,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2024T3;4,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2024T2;4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2024T1;3,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2023T4;4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2023T3;4,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2023T2;5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2023T1;6
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2022T4;4,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2022T3;4,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2022T2;4,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2022T1;5,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2021T4;5,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2021T3;5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2021T2;14,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2021T1;1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2020T4;-0,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2020T3;-0,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2020T2;-9,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2020T1;0,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2019T4;1,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2019T3;1,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2019T2;2,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2019T1;1,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2018T4;0,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2018T3;1,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2018T2;0,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2018T1;0,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2017T4;0,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2017T3;0,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2017T2;-0,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2017T1;-0,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2016T4;-0,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2016T3;-0,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2016T2;0,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2016T1;0
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2015T4;1,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2015T3;0,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2015T2;0,6
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2015T1;1,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2014T4;-0,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2014T3;-0,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2014T2;0
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2014T1;-0,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2013T4;2,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2013T3;-0,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2013T2;-0,6
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2013T1;-1,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2012T4;-3,6
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2012T3;0,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2012T2;0
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2012T1;1,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2011T4;1,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2011T3;1,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2011T2;0,6
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2011T1;1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2010T4;0
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2010T3;0,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2010T2;1,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2010T1;1,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2009T4;2,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2009T3;3,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2009T2;4,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2009T1;2,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2008T4;4,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2008T3;5,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2008T2;5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2008T1;5,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2007T4;4,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2007T3;3,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2007T2;3,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2007T1;4,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2006T4;5,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2006T3;4,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2006T2;5,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2006T1;4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2005T4;2,6
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2005T3;2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2005T2;3,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2005T1;1,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2004T4;2,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2004T3;2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2004T2;3,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2004T1;4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2003T4;3,6
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2003T3;3,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2003T2;4,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2003T1;5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2002T4;3,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2002T3;3,6
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2002T2;3,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2002T1;3,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2001T4;3,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2001T3;3,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2001T2;2,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2001T1;3,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2000T4;..
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2000T3;..
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2000T2;..
Datos no ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2000T1;..
Datos no ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2024T4;815,82
Datos no ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2024T3;815,28
Datos no ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2024T2;808,01
Datos no ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2024T1;803,81
Datos no ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2023T4;786,61
Datos no ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2023T3;774,93
Datos no ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2023T2;774,89
Datos no ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2023T1;771,24
Datos no ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2022T4;728,63
