Corrección de efectos;Componentes del coste;Tipo de dato;Periodo;Total
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2024T1;7,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2023T4;5,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2023T3;4,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2023T2;5,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2023T1;4,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2022T4;4,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2022T3;3,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2022T2;1,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2022T1;0,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2021T4;0,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2021T3;-0,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2021T2;-4,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2021T1;3,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2020T4;4,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2020T3;4,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2020T2;10,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2020T1;4,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2019T4;1,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2019T3;2,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2019T2;5,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2019T1;-0,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2018T4;0,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2018T3;2,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2018T2;-2,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2018T1;4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2017T4;1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2017T3;-0,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2017T2;3,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2017T1;-4,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2016T4;0,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2016T3;0,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2016T2;-3,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2016T1;3,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2015T4;2,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2015T3;-0,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2015T2;0,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2015T1;2,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2014T4;-0,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2014T3;0,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2014T2;3,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2014T1;-1,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2013T4;2,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2013T3;0,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2013T2;-2,6
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2013T1;1,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2012T4;-2,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2012T3;0,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2012T2;1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2012T1;1,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2011T4;2,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2011T3;4,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2011T2;1,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2011T1;0,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2010T4;1,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2010T3;-0,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2010T2;1,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2010T1;2,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2009T4;5,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2009T3;3,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2009T2;9,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2009T1;2,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2008T4;2,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2008T3;6
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2008T2;2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2008T1;9,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2007T4;4,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2007T3;4,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2007T2;4,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2007T1;4,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2006T4;6,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2006T3;5,5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2006T2;9,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2006T1;1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2005T4;2,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2005T3;3,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2005T2;1,6
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2005T1;5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2004T4;5,6
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2004T3;2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2004T2;2,8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2004T1;5
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2003T4;3,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2003T3;3,2
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2003T2;8,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2003T1;3,6
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2002T4;3,3
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2002T3;3,4
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2002T2;1,7
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2002T1;8
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2001T4;4,6
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2001T3;4,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2001T2;3,1
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2001T1;2,9
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2000T4;..
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2000T3;..
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2000T2;..
Datos no ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2000T1;..
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2024T4;6,42
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2024T3;6,77
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2024T2;6,05
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2024T1;6,17
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2023T4;6,24
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2023T3;6,38
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2023T2;5,92
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2023T1;5,72
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2022T4;5,72
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2022T3;5,92
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2022T2;5,45
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2022T1;5,47
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2021T4;5,6
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2021T3;5,76
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2021T2;5,5
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2021T1;5,52
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2020T4;5,69
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2020T3;5,79
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2020T2;5,98
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2020T1;5,28
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2019T4;5,32
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2019T3;5,59
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2019T2;5,16
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2019T1;5,02
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2018T4;5,13
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2018T3;5,42
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2018T2;4,82
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2018T1;4,97
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2017T4;5,11
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2017T3;5,28
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2017T2;4,89
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2017T1;4,82
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2016T4;5,01
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2016T3;5,29
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2016T2;4,73
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2016T1;5,01
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2015T4;4,99
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2015T3;5,32
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2015T2;4,94
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2015T1;4,89
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2014T4;4,99
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2014T3;5,38
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2014T2;4,96
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2014T1;4,95
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2013T4;5,1
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2013T3;5,44
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2013T2;4,81
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2013T1;5,05
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2012T4;5,08
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2012T3;5,35
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2012T2;4,9
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2012T1;4,9
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2011T4;5,12
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2011T3;5,39
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2011T2;4,92
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2011T1;4,84
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2010T4;4,96
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2010T3;5,11
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2010T2;4,81
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2010T1;4,86
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2009T4;4,94
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2009T3;5,25
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2009T2;4,86
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2009T1;4,86
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2008T4;4,73
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2008T3;5,01
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2008T2;4,45
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2008T1;4,53
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2007T4;4,56
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2007T3;4,82
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2007T2;4,4
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2007T1;4,24
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2006T4;4,35
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2006T3;4,55
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2006T2;4,22
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2006T1;4,1
Datos no ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2005T4;4,13
