Divisiones de la CNAE-09;Componentes del coste;Periodo;Total
75 Actividades veterinarias;Coste salarial ordinario por hora;2012T3;8,26
75 Actividades veterinarias;Coste salarial ordinario por hora;2012T2;7,69
75 Actividades veterinarias;Coste salarial ordinario por hora;2012T1;7,42
75 Actividades veterinarias;Coste salarial ordinario por hora;2011T4;7,94
75 Actividades veterinarias;Coste salarial ordinario por hora;2011T3;8,35
75 Actividades veterinarias;Coste salarial ordinario por hora;2011T2;7,75
75 Actividades veterinarias;Coste salarial ordinario por hora;2011T1;7,59
75 Actividades veterinarias;Coste salarial ordinario por hora;2010T4;7,69
75 Actividades veterinarias;Coste salarial ordinario por hora;2010T3;8,07
75 Actividades veterinarias;Coste salarial ordinario por hora;2010T2;7,59
75 Actividades veterinarias;Coste salarial ordinario por hora;2010T1;7,48
75 Actividades veterinarias;Coste salarial ordinario por hora;2009T4;7,81
75 Actividades veterinarias;Coste salarial ordinario por hora;2009T3;8,01
75 Actividades veterinarias;Coste salarial ordinario por hora;2009T2;7,85
75 Actividades veterinarias;Coste salarial ordinario por hora;2009T1;7,62
75 Actividades veterinarias;Coste salarial ordinario por hora;2008T4;8,07
75 Actividades veterinarias;Coste salarial ordinario por hora;2008T3;8,89
75 Actividades veterinarias;Coste salarial ordinario por hora;2008T2;7,93
75 Actividades veterinarias;Coste salarial ordinario por hora;2008T1;7,93
75 Actividades veterinarias;Otros costes por hora;2024T4;4,77
75 Actividades veterinarias;Otros costes por hora;2024T3;5,11
75 Actividades veterinarias;Otros costes por hora;2024T2;4,57
75 Actividades veterinarias;Otros costes por hora;2024T1;4,75
75 Actividades veterinarias;Otros costes por hora;2023T4;4,6
75 Actividades veterinarias;Otros costes por hora;2023T3;4,54
75 Actividades veterinarias;Otros costes por hora;2023T2;4,37
75 Actividades veterinarias;Otros costes por hora;2023T1;4,14
75 Actividades veterinarias;Otros costes por hora;2022T4;4,17
75 Actividades veterinarias;Otros costes por hora;2022T3;4,21
75 Actividades veterinarias;Otros costes por hora;2022T2;3,93
75 Actividades veterinarias;Otros costes por hora;2022T1;3,96
75 Actividades veterinarias;Otros costes por hora;2021T4;3,88
75 Actividades veterinarias;Otros costes por hora;2021T3;4
75 Actividades veterinarias;Otros costes por hora;2021T2;3,72
75 Actividades veterinarias;Otros costes por hora;2021T1;3,62
75 Actividades veterinarias;Otros costes por hora;2020T4;3,7
75 Actividades veterinarias;Otros costes por hora;2020T3;3,69
75 Actividades veterinarias;Otros costes por hora;2020T2;3,63
75 Actividades veterinarias;Otros costes por hora;2020T1;3,34
75 Actividades veterinarias;Otros costes por hora;2019T4;3,43
75 Actividades veterinarias;Otros costes por hora;2019T3;3,49
75 Actividades veterinarias;Otros costes por hora;2019T2;3,32
75 Actividades veterinarias;Otros costes por hora;2019T1;3,08
75 Actividades veterinarias;Otros costes por hora;2018T4;3,19
75 Actividades veterinarias;Otros costes por hora;2018T3;3,3
75 Actividades veterinarias;Otros costes por hora;2018T2;2,99
75 Actividades veterinarias;Otros costes por hora;2018T1;3,08
75 Actividades veterinarias;Otros costes por hora;2017T4;3,12
75 Actividades veterinarias;Otros costes por hora;2017T3;3,12
75 Actividades veterinarias;Otros costes por hora;2017T2;2,94
75 Actividades veterinarias;Otros costes por hora;2017T1;2,82
75 Actividades veterinarias;Otros costes por hora;2016T4;3,06
75 Actividades veterinarias;Otros costes por hora;2016T3;3,18
75 Actividades veterinarias;Otros costes por hora;2016T2;3
75 Actividades veterinarias;Otros costes por hora;2016T1;3,25
75 Actividades veterinarias;Otros costes por hora;2015T4;3,06
75 Actividades veterinarias;Otros costes por hora;2015T3;3,4
75 Actividades veterinarias;Otros costes por hora;2015T2;3,14
75 Actividades veterinarias;Otros costes por hora;2015T1;3,01
75 Actividades veterinarias;Otros costes por hora;2014T4;3,19
75 Actividades veterinarias;Otros costes por hora;2014T3;3,37
75 Actividades veterinarias;Otros costes por hora;2014T2;3
75 Actividades veterinarias;Otros costes por hora;2014T1;2,99
75 Actividades veterinarias;Otros costes por hora;2013T4;3,19
75 Actividades veterinarias;Otros costes por hora;2013T3;3,33
75 Actividades veterinarias;Otros costes por hora;2013T2;3
75 Actividades veterinarias;Otros costes por hora;2013T1;3,09
75 Actividades veterinarias;Otros costes por hora;2012T4;3,17
75 Actividades veterinarias;Otros costes por hora;2012T3;3,24
75 Actividades veterinarias;Otros costes por hora;2012T2;2,94
75 Actividades veterinarias;Otros costes por hora;2012T1;2,83
75 Actividades veterinarias;Otros costes por hora;2011T4;3,05
75 Actividades veterinarias;Otros costes por hora;2011T3;3,18
75 Actividades veterinarias;Otros costes por hora;2011T2;3,07
75 Actividades veterinarias;Otros costes por hora;2011T1;3,15
75 Actividades veterinarias;Otros costes por hora;2010T4;3,27
75 Actividades veterinarias;Otros costes por hora;2010T3;3,4
75 Actividades veterinarias;Otros costes por hora;2010T2;3,03
75 Actividades veterinarias;Otros costes por hora;2010T1;2,96
75 Actividades veterinarias;Otros costes por hora;2009T4;3,24
75 Actividades veterinarias;Otros costes por hora;2009T3;3,29
75 Actividades veterinarias;Otros costes por hora;2009T2;3,17
75 Actividades veterinarias;Otros costes por hora;2009T1;3,08
75 Actividades veterinarias;Otros costes por hora;2008T4;3,18
75 Actividades veterinarias;Otros costes por hora;2008T3;3,46
75 Actividades veterinarias;Otros costes por hora;2008T2;3,18
75 Actividades veterinarias;Otros costes por hora;2008T1;3,19
77 Actividades de alquiler;Coste laboral total por hora;2024T4;23,81
77 Actividades de alquiler;Coste laboral total por hora;2024T3;22,45
77 Actividades de alquiler;Coste laboral total por hora;2024T2;21,22
77 Actividades de alquiler;Coste laboral total por hora;2024T1;21,36
77 Actividades de alquiler;Coste laboral total por hora;2023T4;23,25
77 Actividades de alquiler;Coste laboral total por hora;2023T3;20,91
77 Actividades de alquiler;Coste laboral total por hora;2023T2;20,85
77 Actividades de alquiler;Coste laboral total por hora;2023T1;21,9
77 Actividades de alquiler;Coste laboral total por hora;2022T4;21,52
77 Actividades de alquiler;Coste laboral total por hora;2022T3;21,01
77 Actividades de alquiler;Coste laboral total por hora;2022T2;19,26
77 Actividades de alquiler;Coste laboral total por hora;2022T1;19,87
77 Actividades de alquiler;Coste laboral total por hora;2021T4;21,27
77 Actividades de alquiler;Coste laboral total por hora;2021T3;19,7
77 Actividades de alquiler;Coste laboral total por hora;2021T2;19,5
77 Actividades de alquiler;Coste laboral total por hora;2021T1;19,4
77 Actividades de alquiler;Coste laboral total por hora;2020T4;20,5
77 Actividades de alquiler;Coste laboral total por hora;2020T3;20,07
77 Actividades de alquiler;Coste laboral total por hora;2020T2;20,03
77 Actividades de alquiler;Coste laboral total por hora;2020T1;18,86
77 Actividades de alquiler;Coste laboral total por hora;2019T4;19,75
77 Actividades de alquiler;Coste laboral total por hora;2019T3;18,79
77 Actividades de alquiler;Coste laboral total por hora;2019T2;18,1
77 Actividades de alquiler;Coste laboral total por hora;2019T1;17,95
77 Actividades de alquiler;Coste laboral total por hora;2018T4;19,22
77 Actividades de alquiler;Coste laboral total por hora;2018T3;18,61
77 Actividades de alquiler;Coste laboral total por hora;2018T2;17,1
77 Actividades de alquiler;Coste laboral total por hora;2018T1;17,7
77 Actividades de alquiler;Coste laboral total por hora;2017T4;19,08
77 Actividades de alquiler;Coste laboral total por hora;2017T3;18,49
77 Actividades de alquiler;Coste laboral total por hora;2017T2;17,28
77 Actividades de alquiler;Coste laboral total por hora;2017T1;18,1
77 Actividades de alquiler;Coste laboral total por hora;2016T4;18,49
77 Actividades de alquiler;Coste laboral total por hora;2016T3;17,61
77 Actividades de alquiler;Coste laboral total por hora;2016T2;16,5
77 Actividades de alquiler;Coste laboral total por hora;2016T1;17,32
77 Actividades de alquiler;Coste laboral total por hora;2015T4;18,06
77 Actividades de alquiler;Coste laboral total por hora;2015T3;17,06
77 Actividades de alquiler;Coste laboral total por hora;2015T2;16,8
77 Actividades de alquiler;Coste laboral total por hora;2015T1;17,57
77 Actividades de alquiler;Coste laboral total por hora;2014T4;18,48
77 Actividades de alquiler;Coste laboral total por hora;2014T3;18,13
77 Actividades de alquiler;Coste laboral total por hora;2014T2;18,15
77 Actividades de alquiler;Coste laboral total por hora;2014T1;17,51
77 Actividades de alquiler;Coste laboral total por hora;2013T4;18,65
77 Actividades de alquiler;Coste laboral total por hora;2013T3;18,76
77 Actividades de alquiler;Coste laboral total por hora;2013T2;17,25
77 Actividades de alquiler;Coste laboral total por hora;2013T1;19,3
77 Actividades de alquiler;Coste laboral total por hora;2012T4;17,66
77 Actividades de alquiler;Coste laboral total por hora;2012T3;17,72
77 Actividades de alquiler;Coste laboral total por hora;2012T2;17,65
77 Actividades de alquiler;Coste laboral total por hora;2012T1;16,73
77 Actividades de alquiler;Coste laboral total por hora;2011T4;17,74
77 Actividades de alquiler;Coste laboral total por hora;2011T3;17,32
77 Actividades de alquiler;Coste laboral total por hora;2011T2;16,45
77 Actividades de alquiler;Coste laboral total por hora;2011T1;16,03
77 Actividades de alquiler;Coste laboral total por hora;2010T4;17,07
77 Actividades de alquiler;Coste laboral total por hora;2010T3;16
77 Actividades de alquiler;Coste laboral total por hora;2010T2;17,08
77 Actividades de alquiler;Coste laboral total por hora;2010T1;16,14
77 Actividades de alquiler;Coste laboral total por hora;2009T4;17,33
77 Actividades de alquiler;Coste laboral total por hora;2009T3;17,08
77 Actividades de alquiler;Coste laboral total por hora;2009T2;17,07
77 Actividades de alquiler;Coste laboral total por hora;2009T1;16,21
77 Actividades de alquiler;Coste laboral total por hora;2008T4;16,14
77 Actividades de alquiler;Coste laboral total por hora;2008T3;15,65
77 Actividades de alquiler;Coste laboral total por hora;2008T2;15,18
77 Actividades de alquiler;Coste laboral total por hora;2008T1;14,79
77 Actividades de alquiler;Coste salarial total por hora;2024T4;17,77
77 Actividades de alquiler;Coste salarial total por hora;2024T3;16,31
77 Actividades de alquiler;Coste salarial total por hora;2024T2;15,61
77 Actividades de alquiler;Coste salarial total por hora;2024T1;15,58
77 Actividades de alquiler;Coste salarial total por hora;2023T4;17,37
77 Actividades de alquiler;Coste salarial total por hora;2023T3;15,32
77 Actividades de alquiler;Coste salarial total por hora;2023T2;15,19
77 Actividades de alquiler;Coste salarial total por hora;2023T1;16,58
77 Actividades de alquiler;Coste salarial total por hora;2022T4;16,05
77 Actividades de alquiler;Coste salarial total por hora;2022T3;15,77
77 Actividades de alquiler;Coste salarial total por hora;2022T2;14,4
77 Actividades de alquiler;Coste salarial total por hora;2022T1;14,91
77 Actividades de alquiler;Coste salarial total por hora;2021T4;16,17
77 Actividades de alquiler;Coste salarial total por hora;2021T3;14,66
77 Actividades de alquiler;Coste salarial total por hora;2021T2;14,55
77 Actividades de alquiler;Coste salarial total por hora;2021T1;14,26
77 Actividades de alquiler;Coste salarial total por hora;2020T4;15,16
77 Actividades de alquiler;Coste salarial total por hora;2020T3;14,64
77 Actividades de alquiler;Coste salarial total por hora;2020T2;14,32
77 Actividades de alquiler;Coste salarial total por hora;2020T1;14,09
77 Actividades de alquiler;Coste salarial total por hora;2019T4;14,97
77 Actividades de alquiler;Coste salarial total por hora;2019T3;13,98
77 Actividades de alquiler;Coste salarial total por hora;2019T2;13,53
77 Actividades de alquiler;Coste salarial total por hora;2019T1;13,21
77 Actividades de alquiler;Coste salarial total por hora;2018T4;14,28
77 Actividades de alquiler;Coste salarial total por hora;2018T3;13,74
77 Actividades de alquiler;Coste salarial total por hora;2018T2;12,86
77 Actividades de alquiler;Coste salarial total por hora;2018T1;13,3
77 Actividades de alquiler;Coste salarial total por hora;2017T4;14,44
77 Actividades de alquiler;Coste salarial total por hora;2017T3;13,72
77 Actividades de alquiler;Coste salarial total por hora;2017T2;12,75
77 Actividades de alquiler;Coste salarial total por hora;2017T1;13,24
77 Actividades de alquiler;Coste salarial total por hora;2016T4;14,01
77 Actividades de alquiler;Coste salarial total por hora;2016T3;13,03
77 Actividades de alquiler;Coste salarial total por hora;2016T2;12,26
77 Actividades de alquiler;Coste salarial total por hora;2016T1;12,71
77 Actividades de alquiler;Coste salarial total por hora;2015T4;13,57
