Tipo de jornada;Sectores de actividad CNAE 2009;Componentes del coste;Periodo;Total
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2014T2;417,74
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2014T1;236,96
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2013T4;524,79
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2013T3;255,16
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2013T2;399,84
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2013T1;226,45
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2012T4;499,84
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2012T3;243,76
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2012T2;376,35
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2012T1;217,34
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2011T4;518,19
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2011T3;231,95
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2011T2;347,92
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2011T1;206,52
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2010T4;494,91
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2010T3;220,6
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2010T2;331,71
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2010T1;202,99
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2009T4;474,69
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2009T3;207,28
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2009T2;306,24
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2009T1;181,85
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2008T4;447,83
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2008T3;193,86
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2008T2;284,86
Jornada a tiempo completo;Industria;Coste salarial pagos extraordinarios;2008T1;182,27
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2024T4;35,12
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2024T3;29,15
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2024T2;36,2
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2024T1;48,16
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2023T4;36,15
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2023T3;26,97
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2023T2;43,81
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2023T1;61,34
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2022T4;39,01
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2022T3;46,16
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2022T2;37,7
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2022T1;40,74
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2021T4;24,17
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2021T3;20,22
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2021T2;29,48
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2021T1;24,89
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2020T4;26,04
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2020T3;22,84
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2020T2;30,63
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2020T1;28,21
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2019T4;26,57
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2019T3;24,56
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2019T2;27,78
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2019T1;29,66
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2018T4;26,41
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2018T3;28,14
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2018T2;26,64
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2018T1;26,99
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2017T4;24,61
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2017T3;23,36
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2017T2;24,96
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2017T1;27,23
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2016T4;20,54
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2016T3;23,09
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2016T2;26,92
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2016T1;23,84
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2015T4;22,41
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2015T3;28,59
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2015T2;23,37
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2015T1;23,46
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2014T4;20,7
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2014T3;19,92
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2014T2;23,34
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2014T1;22,04
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2013T4;24,1
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2013T3;18,93
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2013T2;27,66
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2013T1;37,03
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2012T4;23,86
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2012T3;21,2
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2012T2;29,69
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2012T1;41,17
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2011T4;29,04
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2011T3;25,49
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2011T2;33,06
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2011T1;51,67
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2010T4;23,43
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2010T3;19,4
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2010T2;24,8
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2010T1;29,53
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2009T4;25,34
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2009T3;19,89
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2009T2;27,53
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2009T1;23,93
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2008T4;27,52
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2008T3;20,92
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2008T2;29,11
Jornada a tiempo completo;Industria;Coste salarial pagos atrasados;2008T1;51,95
Jornada a tiempo completo;Construcción;Coste salarial total;2024T4;2.408,17
Jornada a tiempo completo;Construcción;Coste salarial total;2024T3;2.080,04
Jornada a tiempo completo;Construcción;Coste salarial total;2024T2;2.308,7
Jornada a tiempo completo;Construcción;Coste salarial total;2024T1;2.031,45
Jornada a tiempo completo;Construcción;Coste salarial total;2023T4;2.413,71
Jornada a tiempo completo;Construcción;Coste salarial total;2023T3;2.025,19
Jornada a tiempo completo;Construcción;Coste salarial total;2023T2;2.272,02
Jornada a tiempo completo;Construcción;Coste salarial total;2023T1;1.997,1
Jornada a tiempo completo;Construcción;Coste salarial total;2022T4;2.296,55
Jornada a tiempo completo;Construcción;Coste salarial total;2022T3;1.965,74
Jornada a tiempo completo;Construcción;Coste salarial total;2022T2;2.260,99
Jornada a tiempo completo;Construcción;Coste salarial total;2022T1;1.906,21
Jornada a tiempo completo;Construcción;Coste salarial total;2021T4;2.172,28
Jornada a tiempo completo;Construcción;Coste salarial total;2021T3;1.907,54
Jornada a tiempo completo;Construcción;Coste salarial total;2021T2;2.115,92
Jornada a tiempo completo;Construcción;Coste salarial total;2021T1;1.842,41
Jornada a tiempo completo;Construcción;Coste salarial total;2020T4;2.201,04
Jornada a tiempo completo;Construcción;Coste salarial total;2020T3;1.866,17
Jornada a tiempo completo;Construcción;Coste salarial total;2020T2;1.959,91
Jornada a tiempo completo;Construcción;Coste salarial total;2020T1;1.815,22
Jornada a tiempo completo;Construcción;Coste salarial total;2019T4;2.173,58
Jornada a tiempo completo;Construcción;Coste salarial total;2019T3;1.859,22
Jornada a tiempo completo;Construcción;Coste salarial total;2019T2;2.075,73
Jornada a tiempo completo;Construcción;Coste salarial total;2019T1;1.822,21
Jornada a tiempo completo;Construcción;Coste salarial total;2018T4;2.131,82
Jornada a tiempo completo;Construcción;Coste salarial total;2018T3;1.836,12
Jornada a tiempo completo;Construcción;Coste salarial total;2018T2;2.051,1
Jornada a tiempo completo;Construcción;Coste salarial total;2018T1;1.806,77
Jornada a tiempo completo;Construcción;Coste salarial total;2017T4;2.072,26
Jornada a tiempo completo;Construcción;Coste salarial total;2017T3;1.827,65
Jornada a tiempo completo;Construcción;Coste salarial total;2017T2;2.038,11
Jornada a tiempo completo;Construcción;Coste salarial total;2017T1;1.784,13
Jornada a tiempo completo;Construcción;Coste salarial total;2016T4;2.097,75
Jornada a tiempo completo;Construcción;Coste salarial total;2016T3;1.842,45
Jornada a tiempo completo;Construcción;Coste salarial total;2016T2;2.077,2
Jornada a tiempo completo;Construcción;Coste salarial total;2016T1;1.818,61
Jornada a tiempo completo;Construcción;Coste salarial total;2015T4;2.131,97
Jornada a tiempo completo;Construcción;Coste salarial total;2015T3;1.875,3
Jornada a tiempo completo;Construcción;Coste salarial total;2015T2;2.092,68
Jornada a tiempo completo;Construcción;Coste salarial total;2015T1;1.834,29
Jornada a tiempo completo;Construcción;Coste salarial total;2014T4;2.165,32
Jornada a tiempo completo;Construcción;Coste salarial total;2014T3;1.875,77
Jornada a tiempo completo;Construcción;Coste salarial total;2014T2;2.125,35
Jornada a tiempo completo;Construcción;Coste salarial total;2014T1;1.826,23
Jornada a tiempo completo;Construcción;Coste salarial total;2013T4;2.144,78
Jornada a tiempo completo;Construcción;Coste salarial total;2013T3;1.845,01
Jornada a tiempo completo;Construcción;Coste salarial total;2013T2;2.100,75
Jornada a tiempo completo;Construcción;Coste salarial total;2013T1;1.810,85
Jornada a tiempo completo;Construcción;Coste salarial total;2012T4;2.142,09
Jornada a tiempo completo;Construcción;Coste salarial total;2012T3;1.836,06
Jornada a tiempo completo;Construcción;Coste salarial total;2012T2;2.075,64
Jornada a tiempo completo;Construcción;Coste salarial total;2012T1;1.818,3
Jornada a tiempo completo;Construcción;Coste salarial total;2011T4;2.110,98
Jornada a tiempo completo;Construcción;Coste salarial total;2011T3;1.799,77
Jornada a tiempo completo;Construcción;Coste salarial total;2011T2;2.003,11
Jornada a tiempo completo;Construcción;Coste salarial total;2011T1;1.788,12
Jornada a tiempo completo;Construcción;Coste salarial total;2010T4;2.043,87
Jornada a tiempo completo;Construcción;Coste salarial total;2010T3;1.751,45
Jornada a tiempo completo;Construcción;Coste salarial total;2010T2;1.935,61
Jornada a tiempo completo;Construcción;Coste salarial total;2010T1;1.736,37
Jornada a tiempo completo;Construcción;Coste salarial total;2009T4;2.023,02
Jornada a tiempo completo;Construcción;Coste salarial total;2009T3;1.762,34
Jornada a tiempo completo;Construcción;Coste salarial total;2009T2;1.900,59
Jornada a tiempo completo;Construcción;Coste salarial total;2009T1;1.694,61
