Tipo de jornada;Secciones de la CNAE-09;Tiempo de trabajo;Periodo;Total
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2021T1;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2020T4;0,3
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2020T3;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2020T2;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2020T1;0,3
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2019T4;0,3
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2019T3;0,3
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2019T2;0,3
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2019T1;0,3
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2018T4;0,3
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2018T3;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2018T2;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2018T1;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2017T4;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2017T3;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2017T2;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2017T1;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2016T4;0,1
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2016T3;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2016T2;0,1
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2016T1;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2015T4;0,1
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2015T3;0,1
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2015T2;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2015T1;0,1
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2014T4;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2014T3;0,1
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2014T2;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2014T1;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2013T4;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2013T3;0,1
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2013T2;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2013T1;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2012T4;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2012T3;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2012T2;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2012T1;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2011T4;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2011T3;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2011T2;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2011T1;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2010T4;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2010T3;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2010T2;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2010T1;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2009T4;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2009T3;0,3
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2009T2;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2009T1;0,2
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2008T4;0,3
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2008T3;0,3
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2008T2;0,3
Ambas jornadas;M Actividades profesionales, científicas y técnicas;Horas extras por trabajador;2008T1;0,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2024T4;138,7
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2024T3;139,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2024T2;138
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2024T1;138,1
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2023T4;140,2
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2023T3;141,7
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2023T2;140,2
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2023T1;139,2
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2022T4;138,2
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2022T3;140,4
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2022T2;138,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2022T1;137,4
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2021T4;138,7
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2021T3;140,5
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2021T2;138
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2021T1;136,7
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2020T4;137,8
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2020T3;138,6
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2020T2;136,9
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2020T1;135,9
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2019T4;137,2
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2019T3;137,8
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2019T2;136,2
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2019T1;135,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2018T4;135,5
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2018T3;137,4
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2018T2;135,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2018T1;134,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2017T4;135,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2017T3;137,1
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2017T2;135,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2017T1;134,4
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2016T4;134,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2016T3;135,9
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2016T2;134,2
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2016T1;133,7
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2015T4;135,1
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2015T3;136,7
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2015T2;135,7
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2015T1;134,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2014T4;135,8
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2014T3;136,8
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2014T2;135,6
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2014T1;134,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2013T4;134,6
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2013T3;136,1
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2013T2;135,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2013T1;134
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2012T4;135,9
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2012T3;138,6
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2012T2;136,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2012T1;136,9
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2011T4;138,2
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2011T3;140,1
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2011T2;139,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2011T1;137,8
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2010T4;138,6
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2010T3;141,4
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2010T2;139,6
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2010T1;138,9
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2009T4;141,1
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2009T3;143,4
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2009T2;143
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2009T1;142,8
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2008T4;142,5
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2008T3;145,2
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2008T2;143,4
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pactadas;2008T1;143,7
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2024T4;140,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2024T3;141
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2024T2;139,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2024T1;139,5
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2023T4;141,8
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2023T3;143,2
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2023T2;141,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2023T1;140,4
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2022T4;139,8
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2022T3;142,1
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2022T2;139,5
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2022T1;138,7
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2021T4;140,3
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2021T3;141,9
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2021T2;139,1
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2021T1;137,8
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2020T4;139,2
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2020T3;139,9
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2020T2;137,7
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2020T1;137,1
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2019T4;139
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2019T3;139,6
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2019T2;137,7
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2019T1;136,5
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2018T4;137,2
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2018T3;139,2
Ambas jornadas;N Actividades administrativas y servicios auxiliares;Horas pagadas;2018T2;136,7
